timestamp,tenant_id,device_id,device_type,gateway_id,protocol,src_zone,dst_zone,message_type,payload_bytes,packet_count,session_duration_ms,rtt_ms,jitter_ms,packet_loss_pct,retransmission_count,qos_level,tls_version,cipher_suite,auth_method,cert_status,key_rotation_age_days,firmware_age_days,cpu_usage_pct,mem_usage_pct,signal_rssi_dbm,battery_pct,conn_attempts_5m,failed_auth_1h,topic_frequency_1m,duplicate_msg_rate_pct,payload_entropy,anomaly_score_baseline,risk_score,risk_level,attack_type,label_secure
2025-03-28 17:42:22,tenant_263,dev_010164,camera,gw_1476,CoAP,edge,dmz,status,199,3,1438,89.4,0.1,1.29,4,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,58,51,70.04,44.02,-47.6,43.6,4,0,2.44,6.321,4.916,0.1389,0.1263,low,normal,1
2025-03-28 17:44:43,tenant_090,dev_044665,camera,gw_2423,MQTT,dmz,cloud,telemetry,1298,5,5071,150.74,9.93,0.252,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,70,58,26.05,47.75,-59.0,83.2,8,0,8.28,0.034,5.407,0.1727,0.154,low,normal,1
2025-03-28 17:45:00,tenant_115,dev_037179,sensor,gw_1234,MQTT,edge,cloud,telemetry,355,3,1459,124.21,17.96,0.455,0,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,79,73,51.46,60.29,-63.2,23.9,6,0,6.34,3.617,5.051,0.0059,0.1489,low,normal,1
2025-03-28 17:45:28,tenant_087,dev_000935,actuator,gw_0070,HTTP,edge,edge,command,1167,5,218,70.35,1.22,0.482,2,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,33,326,74.29,78.08,-42.9,30.3,5,0,6.6,0.014,5.849,0.1355,0.0801,low,normal,1
2025-03-28 17:52:43,tenant_154,dev_039761,sensor,gw_2089,CoAP,device_lan,cloud,status,262,3,524,37.72,0.1,0.993,0,2,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,376,168,35.06,66.73,-74.9,80.3,5,8,11.9,4.658,6.453,0.779922443171466,0.2351,low,spoofing,0
2025-03-28 17:55:46,tenant_222,dev_030581,tracker,gw_2010,AMQP,edge,edge,telemetry,354,3,656,90.6,12.91,0.897,4,0,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,81,150,37.85,42.23,-61.6,52.5,7,2,29.71,14.145,5.032,0.1595,0.2188,low,normal,1
2025-03-28 17:55:54,tenant_188,dev_010805,sensor,gw_0939,MQTT,edge,edge,firmware_check,704,5,1750,106.44,35.52,0.434,1,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,30,54,34.79,42.08,-58.5,33.6,2,1,7.33,3.771,6.285,0.0796,0.167,low,normal,1
2025-03-28 17:56:25,tenant_102,dev_021966,camera,gw_0570,HTTP,cloud,edge,command,211,1,710,77.2,20.23,1.042,0,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,15,164,50.17,70.09,-70.5,31.8,4,0,10.59,4.099,7.402,0.1506,0.1363,low,normal,1
2025-03-28 17:58:15,tenant_185,dev_033770,tracker,gw_0123,CoAP,cloud,edge,telemetry,1308,3,662,73.47,9.39,0.312,4,1,NONE,TLS_AES_256_GCM_SHA384,mTLS,valid,82,43,43.86,33.55,-60.5,35.8,5,1,8.16,10.35,6.569,0.0435,0.2087,low,normal,1
2025-03-28 17:59:10,tenant_297,dev_020307,sensor,gw_0850,MQTT,device_lan,dmz,command,65,1,434,81.42,13.53,2.303,2,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,17,138,49.14,33.75,-57.6,63.4,5,1,5.49,3.48,5.537,0.2426,0.1625,low,normal,1
2025-03-28 18:00:10,tenant_164,dev_020979,sensor,gw_2194,AMQP,device_lan,dmz,command,235,2,484,130.04,10.37,0.309,1,1,NONE,TLS_AES_256_GCM_SHA384,mTLS,expired,37,45,41.69,65.25,-52.6,53.1,3,0,6.82,4.241,7.437,0.1854,0.2849,medium,normal,1
2025-03-28 18:02:46,tenant_238,dev_035976,actuator,gw_2146,MQTT,device_lan,dmz,telemetry,935,6,779,71.78,27.4,0.519,2,1,NONE,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,58,68,67.66,17.51,-75.4,30.8,5,0,1.89,11.286,6.488,0.1929,0.2416,low,normal,1
2025-03-28 18:02:59,tenant_216,dev_049718,sensor,gw_2378,MQTT,device_lan,cloud,telemetry,1273,6,846,77.02,0.99,0.853,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,15,112,45.86,71.49,-73.5,72.6,3,2,7.204847434602936,21.59120822947147,5.278,0.4843951081734347,0.2315,low,replay,0
2025-03-28 18:06:02,tenant_149,dev_014832,actuator,gw_2057,CoAP,cloud,edge,telemetry,551,5,730,77.04,17.65,0.271,2,2,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,31,130,19.76,34.44,-70.1,39.6,5,0,4.32,2.559,5.507,0.2676,0.1298,low,normal,1
2025-03-28 18:06:33,tenant_216,dev_045913,actuator,gw_2097,AMQP,dmz,dmz,heartbeat,239,1,1017,25.1,12.28,0.666,1,2,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,basic,valid,22,143,65.98,27.31,-60.6,33.1,3,0,4.12,3.921,5.398,0.2735,0.0941,low,normal,1
2025-03-28 18:06:34,tenant_214,dev_005402,smart_meter,gw_1141,MQTT,device_lan,edge,command,1213,4,421,68.16,10.68,0.459,0,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,60,198,98.97,67.24,-84.1,37.7,6,0,19.67,1.654,6.623,0.1179,0.1035,low,normal,1
2025-03-28 18:07:05,tenant_028,dev_003147,sensor,gw_1243,HTTP,edge,edge,heartbeat,116,2,1351,78.07,17.76,0.205,2,2,NONE,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,55,250,76.38,56.24,-70.5,59.2,2,1,11.56,1.011,4.527,0.5213,0.2024,low,normal,1
2025-03-28 18:07:14,tenant_285,dev_038773,actuator,gw_0419,CoAP,edge,edge,command,313,1,192,70.61,18.22,0.146,1,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,64,74,44.76,31.06,-72.4,55.2,5,0,7.74,0.165,6.959,0.2228,0.1099,low,normal,1
2025-03-28 18:14:20,tenant_149,dev_026591,smart_meter,gw_0490,MQTT,device_lan,cloud,heartbeat,452,1,1966,74.66,29.91,1.377,3,0,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,37,186,49.5,53.78,-50.1,40.0,5,1,6.61,6.369,4.581,0.3202,0.1938,low,normal,1
2025-03-28 18:15:30,tenant_034,dev_030779,sensor,gw_2363,CoAP,device_lan,edge,telemetry,344,3,1052,65.5,21.82,0.435,4,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,50,146,47.01,68.95,-67.6,59.9,7,0,7.03,12.239,6.28,0.1169,0.1752,low,normal,1
2025-03-28 18:15:46,tenant_062,dev_004130,sensor,gw_0719,CoAP,device_lan,edge,command,1181,4,512,67.17,17.92,0.975,2,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,35,138,61.3,86.19,-79.7,32.3,4,1,5.66,4.07,6.858,0.3467,0.1537,low,normal,1
2025-03-28 18:18:29,tenant_197,dev_031233,sensor,gw_1818,MQTT,edge,edge,telemetry,806,3,7373,42.91,6.58,0.308,2,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,132,98,24.43,46.05,-65.1,65.8,3,0,5.64,11.207,4.273,0.1477,0.1188,low,normal,1
2025-03-28 18:24:52,tenant_024,dev_008266,smart_meter,gw_0121,CoAP,device_lan,dmz,telemetry,647,3,479,96.83,3.86,0.663,2,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,psk,valid,31,231,45.98,36.68,-66.8,57.6,3,0,15.97,0.42,6.572,0.1643,0.0982,low,normal,1
2025-03-28 18:26:06,tenant_018,dev_032839,tracker,gw_2341,MQTT,edge,cloud,telemetry,296,3,300,103.0,27.02,0.712,3,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,34,68,30.67,57.16,-60.5,54.7,3,1,3.01,10.518,5.007,0.0849,0.1933,low,normal,1
2025-03-28 18:26:41,tenant_215,dev_003681,sensor,gw_2081,CoAP,edge,cloud,firmware_check,206,1,674,117.49,20.4,0.386,0,1,NONE,TLS_AES_128_GCM_SHA256,token,valid,47,163,43.44,38.61,-69.3,19.8,5,0,14.98,3.861,4.472,0.0369,0.2075,low,normal,1
2025-03-28 18:29:15,tenant_257,dev_043851,smart_meter,gw_1081,CoAP,device_lan,cloud,telemetry,346,3,423,110.25,26.75,0.214,2,1,TLS1.2,NONE,mTLS,revoked,25,226,27.75,58.68,-67.0,60.4,6,1,4.98,2.865,6.016,0.0314,0.2414,low,normal,1
2025-03-28 18:33:03,tenant_126,dev_004780,sensor,gw_0993,MQTT,cloud,cloud,telemetry,606,5,1242,83.92,21.95,0.019,3,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,missing,27,159,38.72,46.63,-47.8,24.0,6,0,4.81,0.624,4.611,0.2557,0.2111,low,normal,1
2025-03-28 18:34:03,tenant_123,dev_023116,tracker,gw_1900,MQTT,dmz,edge,command,200,3,355,113.95,19.19,0.696,1,2,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,59,139,58.33,58.5,-74.1,82.0,4,0,7.66,8.126,3.976,0.1023,0.1694,low,normal,1
2025-03-28 18:34:19,tenant_100,dev_011700,smart_meter,gw_0884,HTTP,cloud,cloud,firmware_check,241,4,569,54.96,12.39,0.712,2,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,113,124,38.54,53.48,-81.8,44.0,4,0,4.46,0.92,6.288,0.5305,0.1222,low,normal,1
2025-03-28 18:40:15,tenant_036,dev_016633,sensor,gw_1247,HTTP,device_lan,cloud,telemetry,124,1,347,63.7,13.34,0.687,1,0,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,101,108,51.25,40.29,-57.3,59.1,2,0,4.76,7.091,7.274,0.066,0.1143,low,normal,1
2025-03-28 18:40:32,tenant_038,dev_013233,camera,gw_1445,CoAP,dmz,dmz,firmware_check,435,4,504,101.81,13.69,1.227,0,2,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,51,265,37.28,49.24,-58.3,66.7,8,0,18.05,2.894,6.08,0.4504,0.1772,low,normal,1
2025-03-28 18:42:09,tenant_178,dev_016474,camera,gw_2324,HTTP,device_lan,cloud,command,1317,4,1351,93.72,13.53,0.104,0,0,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,93,85,52.68,46.95,-78.6,25.1,3,2,6.88,0.039,5.179,0.3431,0.1413,low,normal,1
2025-03-28 18:42:43,tenant_132,dev_024258,sensor,gw_0201,HTTP,device_lan,cloud,status,305,5,486,150.61,0.1,1.1,0,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,93,64,24.91,53.63,-68.3,75.2,5,2,20.69,0.271,5.437,0.0495,0.1516,low,normal,1
2025-03-28 18:52:45,tenant_253,dev_016906,sensor,gw_0319,HTTP,dmz,edge,command,349,2,1274,101.32,13.13,1.726,1,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,101,157,81.07,49.89,-67.5,29.0,5,3,5.56,30.881,5.304,0.1584,0.2676,low,normal,1
2025-03-28 18:54:37,tenant_181,dev_049988,tracker,gw_0115,MQTT,device_lan,edge,heartbeat,1343,5,914,83.89,8.52,0.102,0,0,NONE,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,72,117,72.75,88.88,-79.4,58.0,3,1,10.25,4.015,6.689,0.0458,0.1719,low,normal,1
2025-03-28 18:56:24,tenant_146,dev_025996,tracker,gw_1284,MQTT,edge,edge,status,1911,5,2655,70.44,16.98,0.335,3,1,TLS1.2,NONE,token,valid,62,150,16.31,36.9,-73.4,79.7,5,0,6.56,6.449,5.803,0.2423,0.1429,low,normal,1
2025-03-28 18:56:41,tenant_062,dev_040887,sensor,gw_1505,AMQP,device_lan,edge,telemetry,320,2,1314,63.95,6.45,1.305,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,25,96,49.81,57.53,-55.6,64.5,8,0,5.13,3.321,4.955,0.3851,0.1414,low,normal,1
2025-03-28 19:00:23,tenant_222,dev_042771,actuator,gw_0449,HTTP,device_lan,partner_api,heartbeat,303,2,530,58.69,19.47,0.892,3,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,psk,valid,17,189,13.11,35.94,-57.0,50.3,3,1,4.23,2.822,5.48,0.0183,0.1135,low,normal,1
2025-03-28 19:01:40,tenant_171,dev_023343,smart_meter,gw_2026,CoAP,cloud,dmz,heartbeat,45,4,2207,111.58,16.51,0.102,2,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,basic,valid,18,150,39.85,39.23,-57.7,58.3,6,0,11.17,4.582,5.341,0.0952,0.1473,low,normal,1
2025-03-28 19:04:13,tenant_281,dev_008814,sensor,gw_0659,MQTT,device_lan,edge,heartbeat,584,6,2680,127.96,16.94,0.548,2,0,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,24,84,79.93,45.98,-67.9,64.5,4,0,2.77,5.573,6.617,0.0979,0.1597,low,normal,1
2025-03-28 19:04:27,tenant_233,dev_019878,gateway_client,gw_0870,MQTT,device_lan,cloud,telemetry,215,3,900,84.21,9.38,0.133,5,1,NONE,ECDHE_RSA_AES_128_GCM_SHA256,basic,valid,55,95,14.15,55.55,-48.8,70.3,2,1,4.16,1.45,5.28,0.1556,0.1657,low,normal,1
2025-03-28 19:09:45,tenant_049,dev_024693,sensor,gw_0402,CoAP,device_lan,partner_api,command,536,3,752,154.59,7.21,1.789,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,valid,61,89,42.18,61.98,-84.1,69.5,5,0,5.15,5.077,5.186,0.0175,0.1694,low,normal,1
2025-03-28 19:10:09,tenant_290,dev_026712,sensor,gw_0675,MQTT,edge,cloud,telemetry,266,3,779,90.63,17.72,0.343,0,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,psk,valid,65,246,48.52,63.33,-59.5,63.6,4,0,5.99,0.824,4.935,0.1206,0.1144,low,normal,1
2025-03-28 19:10:19,tenant_012,dev_018677,actuator,gw_0861,HTTP,device_lan,cloud,command,924,3,473,49.64,5.51,1.131,1,1,TLS1.3,NONE,mTLS,valid,51,117,57.46,59.11,-38.1,63.8,4,0,5.62,7.469,7.071,0.0717,0.1092,low,normal,1
2025-03-28 19:12:43,tenant_256,dev_029577,smart_meter,gw_1468,HTTP,device_lan,dmz,command,1588,4,2773,96.62,19.13,1.49,2,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,expired,84,122,36.51,42.82,-48.0,37.8,7,1,3.73,1.164,4.402,0.1717,0.2421,low,normal,1
2025-03-28 19:14:13,tenant_075,dev_011533,actuator,gw_0901,CoAP,device_lan,dmz,heartbeat,2160,5,810,90.96,6.97,1.038,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,missing,18,150,73.69,50.53,-74.0,48.5,3,0,5.9,4.728,5.174,0.3844,0.2225,low,normal,1
2025-03-28 19:15:15,tenant_280,dev_042950,sensor,gw_1034,MQTT,device_lan,edge,telemetry,250,1,443,20.88,9.97,0.27,3,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,93,149,61.65,75.89,-54.9,78.5,3,0,2.93,20.626,6.432,0.2718,0.1641,low,normal,1
2025-03-28 19:22:59,tenant_263,dev_012184,smart_meter,gw_1844,MQTT,device_lan,cloud,status,794,6,2248,113.82,11.19,0.681,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,expired,184,147,21.81,36.06,-63.9,41.1,1,6,4.51,16.158,4.941,0.7035214371917788,0.3854,medium,spoofing,0
2025-03-28 19:25:09,tenant_261,dev_014076,sensor,gw_0155,MQTT,device_lan,partner_api,telemetry,424,4,1224,58.43,7.11,0.205,2,1,TLS1.3,TLS_AES_128_GCM_SHA256,psk,valid,105,199,39.07,51.06,-59.9,46.4,5,1,1.83,4.54,5.159,0.2391,0.1217,low,normal,1
2025-03-28 19:26:22,tenant_228,dev_020250,actuator,gw_2162,CoAP,edge,partner_api,telemetry,192,2,900,109.53,5.86,0.306,4,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,23,213,78.17,34.02,-62.9,42.4,1,2,10.97,7.898,4.311,0.304,0.1696,low,normal,1
2025-03-28 19:27:12,tenant_190,dev_030152,actuator,gw_1040,MQTT,cloud,dmz,heartbeat,793,4,681,81.74,0.1,0.302,3,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,38,164,57.96,43.55,-84.3,10.6,8,1,14.92,0.307,5.812,0.0823,0.1045,low,normal,1
2025-03-28 19:28:56,tenant_067,dev_040655,actuator,gw_2221,MQTT,device_lan,edge,telemetry,259,2,1435,114.77,14.9,0.531,2,2,TLS1.3,TLS_AES_256_GCM_SHA384,mTLS,valid,42,185,59.55,37.95,-57.6,88.6,2,1,9.18,3.45,4.794,0.1504,0.1462,low,normal,1
2025-03-28 19:32:07,tenant_017,dev_007747,tracker,gw_2010,HTTP,device_lan,edge,telemetry,884,4,738,93.62,14.16,0.818,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,15,133,79.31,33.88,-58.4,36.9,6,0,14.92,8.492,4.936,0.1111,0.1615,low,normal,1
2025-03-28 19:32:09,tenant_024,dev_044031,sensor,gw_0799,MQTT,device_lan,cloud,command,262,4,107,112.66,11.65,0.26,1,2,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,71,285,55.07,57.76,-56.9,33.3,5,0,3.64,2.153,4.375,0.1143,0.1278,low,normal,1
2025-03-28 19:33:07,tenant_087,dev_001832,sensor,gw_1141,MQTT,dmz,cloud,telemetry,183,4,1085,8.16,5.3,0.584,1,2,NONE,TLS_AES_256_GCM_SHA384,mTLS,valid,41,307,49.8,76.93,-73.5,50.8,5,0,4.46,0.992,6.256,0.051,0.1081,low,normal,1
2025-03-28 19:37:41,tenant_291,dev_027965,tracker,gw_1449,AMQP,edge,partner_api,telemetry,684,3,2531,123.32,14.74,0.313,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,valid,32,91,37.86,31.63,-69.9,53.8,3,0,2.67,2.194,4.433,0.009,0.1231,low,normal,1
2025-03-28 19:39:41,tenant_153,dev_016893,tracker,gw_1710,CoAP,cloud,dmz,command,1032,2,529,33.69,10.75,0.625,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,28,94,33.86,49.34,-67.3,56.9,5,0,11.62,0.964,4.227,0.0228,0.0696,low,normal,1
2025-03-28 19:44:24,tenant_112,dev_027283,sensor,gw_2002,CoAP,edge,cloud,telemetry,744,3,765,125.32,3.9,0.933,0,2,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,24,68,62.53,22.88,-73.6,65.2,4,0,4.55,0.744,5.688,0.0303,0.1131,low,normal,1
2025-03-28 19:46:49,tenant_031,dev_012049,gateway_client,gw_2032,MQTT,dmz,cloud,telemetry,486,3,982,114.71,19.15,1.021,1,0,TLS1.2,NONE,mTLS,valid,22,231,31.09,41.06,-41.1,59.1,6,1,5.48,7.778,5.399,0.2416,0.2027,low,normal,1
2025-03-28 19:50:58,tenant_122,dev_043755,smart_meter,gw_0967,MQTT,cloud,edge,command,585,3,855,74.92,0.72,0.35,0,2,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,missing,32,103,31.95,55.85,-67.3,65.6,3,1,8.41,3.232,4.094,0.3177,0.1953,low,normal,1
2025-03-28 19:51:03,tenant_049,dev_008869,sensor,gw_2315,HTTP,dmz,cloud,command,1219,3,576,35.04,5.82,0.219,2,0,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,token,valid,10,140,54.05,35.21,-77.9,71.4,2,0,9.22,1.396,6.569,0.0856,0.0539,low,normal,1
2025-03-28 19:52:36,tenant_258,dev_011385,sensor,gw_1377,CoAP,edge,cloud,command,479,3,165,72.64,18.85,0.139,2,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,35,99,31.86,48.29,-64.7,67.7,4,1,3.32,0.505,5.12,0.5323,0.1465,low,normal,1
2025-03-28 19:53:09,tenant_118,dev_009713,sensor,gw_1625,MQTT,cloud,dmz,command,1944,4,1205,111.65,12.34,0.668,0,2,TLS1.3,TLS_AES_256_GCM_SHA384,basic,valid,47,141,58.72,54.14,-67.5,68.0,3,0,3.58,7.594,5.09,0.0327,0.1452,low,normal,1
2025-03-28 19:57:12,tenant_017,dev_019682,gateway_client,gw_2278,HTTP,device_lan,cloud,telemetry,1161,3,490,41.32,11.08,0.053,3,0,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,57,134,22.75,25.68,-65.8,69.9,4,2,1.82,0.397,6.061,0.0339,0.0867,low,normal,1
2025-03-28 19:57:33,tenant_152,dev_045167,camera,gw_1669,AMQP,device_lan,cloud,telemetry,638,2,346,108.59,22.46,2.129,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,57,344,12.64,54.4,-63.0,57.6,3,0,11.73,13.594,5.335,0.2646,0.2227,low,normal,1
2025-03-28 19:59:59,tenant_180,dev_017361,actuator,gw_0656,HTTP,device_lan,edge,telemetry,1328,5,739,78.36,22.37,0.416,0,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,psk,valid,71,74,27.43,71.35,-62.8,34.0,6,0,3.38,8.141,5.199,0.1713,0.1634,low,normal,1
2025-03-28 20:00:55,tenant_148,dev_047110,smart_meter,gw_0019,HTTP,dmz,cloud,status,334,5,2045,103.35,20.99,0.465,2,0,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,21,169,41.88,49.07,-70.2,29.2,4,1,9.37,3.703,5.539,0.1312,0.1555,low,normal,1
2025-03-28 20:04:43,tenant_066,dev_000800,tracker,gw_1351,CoAP,edge,dmz,telemetry,2343,5,1440,23.35,5.51,0.2,1,0,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,token,valid,62,194,25.52,45.5,-66.8,46.9,4,2,6.49,1.852,5.718,0.0773,0.0799,low,normal,1
2025-03-28 20:05:46,tenant_091,dev_046745,actuator,gw_1843,MQTT,device_lan,dmz,heartbeat,1006,125,1928,126.48,22.47,14.198658908327245,2,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,66,126,65.18051303931206,46.8,-66.4,49.1,29,0,21.569427053451438,2.275,6.385,0.8177834210064816,0.4378,medium,dos,0
2025-03-28 20:06:04,tenant_149,dev_023972,smart_meter,gw_1411,CoAP,device_lan,cloud,command,116,4,387,100.86,0.49,0.455,1,2,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,6,137,34.79,46.66,-47.1,38.7,7,1,14.27,8.684,5.477,0.0281,0.1518,low,normal,1
2025-03-28 20:08:14,tenant_273,dev_000718,gateway_client,gw_0206,CoAP,dmz,cloud,telemetry,699,2,1650,82.02,29.73,0.367,1,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,63,122,52.47,56.49,-58.0,49.4,3,0,4.82,1.74,7.172,0.0425,0.1218,low,normal,1
2025-03-28 20:08:33,tenant_167,dev_018480,camera,gw_2012,MQTT,device_lan,cloud,heartbeat,261,3,4737,82.26,11.4,0.157,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,revoked,37,130,50.29,56.41,-62.0,72.7,2,1,5.41,3.804,6.102,0.0589,0.1919,low,normal,1
2025-03-28 20:11:31,tenant_010,dev_010586,sensor,gw_1366,CoAP,cloud,partner_api,telemetry,349,2,509,22.7,17.75,0.288,1,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,55,99,70.1,57.58,-58.8,96.5,8,0,13.25,2.972,5.463,0.0686,0.0957,low,normal,1
2025-03-28 20:11:36,tenant_143,dev_012465,actuator,gw_0415,AMQP,edge,cloud,heartbeat,490,5,2051,80.75,16.39,0.057,3,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,psk,missing,59,169,35.77,52.8,-78.5,33.4,4,0,5.23,8.052,5.424,0.0696,0.2155,low,normal,1
2025-03-28 20:21:01,tenant_049,dev_017517,smart_meter,gw_1822,MQTT,device_lan,cloud,heartbeat,379,1,2102,147.39,14.03,0.7,2,1,NONE,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,30,197,46.95,22.28,-59.4,38.0,5,0,9.07,23.749,6.161,0.1501,0.309,medium,normal,1
2025-03-28 20:22:30,tenant_136,dev_037764,gateway_client,gw_0565,HTTP,edge,dmz,command,2451,6,487,82.8,2.52,0.495,2,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,28,103,64.71,26.26,-79.9,31.2,2,1,2.41,3.155,6.33,0.251,0.1146,low,normal,1
2025-03-28 20:22:31,tenant_287,dev_043544,sensor,gw_1636,MQTT,device_lan,edge,telemetry,121,3,718,85.36,15.58,0.752,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,missing,34,85,61.12,36.99,-83.3,76.5,4,0,3.87,8.929,4.678,0.0444,0.2268,low,normal,1
2025-03-28 20:23:11,tenant_029,dev_025893,camera,gw_2079,CoAP,device_lan,edge,telemetry,423,2,1093,88.65,18.12,0.096,1,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,8,116,36.01,65.51,-98.2,40.2,4,0,20.11,10.5,6.121,0.1429,0.1613,low,normal,1
2025-03-28 20:23:51,tenant_062,dev_002276,actuator,gw_1527,MQTT,cloud,edge,telemetry,784,5,1119,46.05,4.14,0.644,1,0,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,valid,72,71,31.23,43.57,-70.7,42.9,3,0,7.44,0.436,4.276,0.0441,0.0584,low,normal,1
2025-03-28 20:24:30,tenant_195,dev_031503,gateway_client,gw_1451,CoAP,edge,partner_api,telemetry,362,3,405,106.28,9.05,0.207,2,0,TLS1.2,NONE,mTLS,valid,13,24,29.09,53.73,-83.9,92.6,4,0,28.88,2.994,5.715,0.2384,0.1296,low,normal,1
2025-03-28 20:24:54,tenant_197,dev_021178,sensor,gw_1985,CoAP,device_lan,cloud,heartbeat,374,2,290,100.92,25.01,3.199,5,0,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,64,126,69.42,48.35,-66.9,30.8,6,0,7.48,1.833,5.549,0.1749,0.1793,low,normal,1
2025-03-28 20:25:05,tenant_237,dev_007766,smart_meter,gw_0746,AMQP,device_lan,edge,telemetry,413,3,495,105.82,0.1,1.991,4,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,65,162,59.24,82.02,-67.8,42.7,4,0,11.11,4.385,5.903,0.3152,0.148,low,normal,1
2025-03-28 20:32:35,tenant_007,dev_007757,camera,gw_0343,CoAP,dmz,cloud,firmware_check,105,4,1708,50.09,1.63,0.254,1,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,31,141,17.72,44.25,-79.5,28.9,1,0,30.1,12.746,6.65,0.1828,0.1176,low,normal,1
2025-03-28 20:33:32,tenant_254,dev_025345,sensor,gw_2411,MQTT,edge,dmz,heartbeat,529,4,1090,210.49204124401143,55.9684894669875,0.343,0,0,NONE,ECDHE_RSA_AES_128_GCM_SHA256,basic,missing,104,139,58.72,38.97,-66.7,66.1,3,0,18.56,4.094,6.189,0.49424076314335585,0.4259,medium,mitm,0
